,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,tunnel,junction
2267,5217190602,5217190602,1,539116563,False,,service,,141.84900000000002,"LINESTRING (103.9172281 1.3936355, 103.9174002 1.3938915, 103.9174058 1.3938995, 103.9174108 1.393902, 103.9174164 1.3939025, 103.9174251 1.393901, 103.9174337 1.393898, 103.9175272 1.3938294, 103.9175308 1.3938238, 103.9175323 1.3938162, 103.9175308 1.393807, 103.9175282 1.3937979, 103.9172797 1.3934224, 103.9172731 1.3934174, 103.917265 1.3934153, 103.9172553 1.3934174, 103.917205 1.3934509, 103.9171486 1.3934885, 103.9171435 1.3934961, 103.9171425 1.3935037, 103.9171469 1.3935148, 103.9172281 1.3936355)",1,parking_aisle,,,,
2268,5218349037,5218349048,0,173963244,False,Punggol Field,residential,50,64.734,"LINESTRING (103.9139104 1.3927356, 103.9134577 1.3931018)",2,,,,,
2269,5218349037,5218349044,0,539261590,False,,residential,50,81.00099999999999,"LINESTRING (103.9139104 1.3927356, 103.9137309 1.392859, 103.9135587 1.3929708, 103.913498 1.3929883, 103.9134431 1.3929813, 103.9133929 1.3929556, 103.9132952 1.392869)",1,,,,,
2270,5218349037,2274871610,0,"[620514576, 620514577]",False,Punggol Field,residential,50,51.111999999999995,"LINESTRING (103.9139104 1.3927356, 103.9141121 1.3925784, 103.9142648 1.3924431)","['2', '3']",,,,,
2271,5218349044,5218349049,0,620514573,False,Punggol Field Walk,residential,50,67.204,"LINESTRING (103.9132952 1.392869, 103.9129346 1.3923839)",2,,,,,
2272,5218349044,5218349037,0,539261590,False,,residential,50,81.001,"LINESTRING (103.9132952 1.392869, 103.9133929 1.3929556, 103.9134431 1.3929813, 103.913498 1.3929883, 103.9135587 1.3929708, 103.9137309 1.392859, 103.9139104 1.3927356)",1,,,,,
2273,5218349044,5218349048,0,539261591,False,Punggol Field Walk,residential,50,31.609,"LINESTRING (103.9132952 1.392869, 103.9133509 1.3929614, 103.9134577 1.3931018)",1,,,,,
2274,5218349048,5218349037,0,173963244,False,Punggol Field,residential,50,64.734,"LINESTRING (103.9134577 1.3931018, 103.9139104 1.3927356)",2,,,,,
2275,5218349048,4697965979,0,476162287,False,Punggol Field Walk,residential,50,17.315,"LINESTRING (103.9134577 1.3931018, 103.9135578 1.3932211)",,,,,,
2276,5218349048,411102660,0,620514575,False,Punggol Field,residential,50,16.226,"LINESTRING (103.9134577 1.3931018, 103.9133432 1.3931923)",2,,,,,
2277,5218349048,5218349044,0,539261591,False,Punggol Field Walk,residential,50,31.609,"LINESTRING (103.9134577 1.3931018, 103.9133509 1.3929614, 103.9132952 1.392869)",1,,,,,
2278,5218349049,4491725462,0,452362560,False,,service,,9.137,"LINESTRING (103.9129346 1.3923839, 103.9128657 1.3924287)",,,,,,
2279,5218349049,5218349044,0,620514573,False,Punggol Field Walk,residential,50,67.204,"LINESTRING (103.9129346 1.3923839, 103.9132952 1.392869)",2,,,,,
2280,5218349049,5218349066,0,620557606,False,Punggol Field Walk,residential,50,67.74,"LINESTRING (103.9129346 1.3923839, 103.9125736 1.3918931)",2,,,,,
2281,5218349065,5256683763,0,539261593,False,Punggol Field Walk,residential,40,24.08,"LINESTRING (103.9125084 1.3918116, 103.9123722 1.3916432)",2,,,,,
2282,5218349065,5218349066,0,539261597,False,Punggol Field Walk,residential,50,11.604,"LINESTRING (103.9125084 1.3918116, 103.9125736 1.3918931)",2,,,,,
2283,5218349065,5256683767,0,620557608,False,Punggol Field Walk,residential,50,25.471,"LINESTRING (103.9125084 1.3918116, 103.9126848 1.3916654)",2,,,,,
2284,5218349065,5218349081,0,621114471,False,Punggol Field Walk,residential,50,10.377,"LINESTRING (103.9125084 1.3918116, 103.9124364 1.391871)",2,,,,,
2285,5218349066,5218349065,0,539261597,False,Punggol Field Walk,residential,50,11.604,"LINESTRING (103.9125736 1.3918931, 103.9125084 1.3918116)",2,,,,,
2286,5218349066,368927585,0,620546646,False,Punggol Field Walk,residential,50,10.129,"LINESTRING (103.9125736 1.3918931, 103.9125026 1.3919502)",2,,,,,
2287,5218349066,5218349049,0,620557606,False,Punggol Field Walk,residential,50,67.74,"LINESTRING (103.9125736 1.3918931, 103.9129346 1.3923839)",2,,,,,
2288,5218349066,5277959903,0,"[708914979, 708914980, 635729661, 465240607]",False,Punggol Field Walk,residential,50,130.28,"LINESTRING (103.9125736 1.3918931, 103.9127831 1.3917244, 103.9130191 1.3915367, 103.9133166 1.3912938, 103.9134363 1.3912008, 103.9134724 1.3911761, 103.9134892 1.391162)","['3', '2']",,,,,
2289,5218349080,5862767202,0,620546636,False,Punggol East,primary,70,19.485,"LINESTRING (103.9135268 1.3909562, 103.9134234 1.3908147)",3,,,,,
2290,5218349080,5862767209,0,620546644,False,Punggol Field Walk,residential,50,16.918,"LINESTRING (103.9135268 1.3909562, 103.9136474 1.3908634)",,,,,,
2291,5218349080,368927583,0,621114246,False,Punggol East,primary,70,17.011,"LINESTRING (103.9135268 1.3909562, 103.9136226 1.3910755)",,,,,,
2292,5218349080,5862767199,0,539261599,False,Punggol Field Walk,residential,50,12.574,"LINESTRING (103.9135268 1.3909562, 103.9134651 1.3910031, 103.9134388 1.3910271)",2,,,,,
2293,5218349081,368927585,0,539261592,False,Punggol Field Walk,residential,50,11.477,"LINESTRING (103.9124364 1.391871, 103.9125026 1.3919502)",3,,,,,
2294,5218349081,5218349065,0,621114471,False,Punggol Field Walk,residential,50,10.377,"LINESTRING (103.9124364 1.391871, 103.9125084 1.3918116)",2,,,,,
2295,5218349081,6056218219,0,"[620557604, 620557605]",False,Punggol Field Walk,residential,40,63.455,"LINESTRING (103.9124364 1.391871, 103.9122105 1.3915957, 103.9120803 1.3914251)","['2', '3']",,,,,
2296,5218361610,5256699741,0,543786464,False,,service,,20.86,"LINESTRING (103.9130947 1.3913258, 103.9129816 1.3911761)",,,,,,
2297,5218361610,5218361611,0,620546645,False,Punggol Field Walk,residential,50,9.365,"LINESTRING (103.9130947 1.3913258, 103.9130298 1.3913795)",2,,,,,
2298,5218361610,5862767199,0,"[620546633, 620546634]",False,Punggol Field Walk,residential,50,50.687,"LINESTRING (103.9130947 1.3913258, 103.9132376 1.3912116, 103.9134388 1.3910271)",2,,,,,
2299,5218361611,5218361610,0,620546645,False,Punggol Field Walk,residential,50,9.365,"LINESTRING (103.9130298 1.3913795, 103.9130947 1.3913258)",2,,,,,
2300,5218361611,5256683767,0,620557607,False,Punggol Field Walk,residential,50,49.814,"LINESTRING (103.9130298 1.3913795, 103.9126848 1.3916654)",3,,,,,
2301,5218361611,5256699741,0,"[646826160, 543786465]",False,,service,,30.326999999999998,"LINESTRING (103.9130298 1.3913795, 103.9129159 1.391231, 103.9129816 1.3911761)",,,,,,
2302,5218386775,5218396220,0,"[32759619, 476166957, 35092397]",False,Edgedale Plains,residential,40,132.643,"LINESTRING (103.9096929 1.3934908, 103.9096112 1.3933665, 103.9095672 1.3932695, 103.909558 1.3932149, 103.9095487 1.3931683, 103.9095185 1.3931318, 103.909473 1.3931137, 103.9094244 1.3931202, 103.9093852 1.3931496, 103.9093654 1.3931944, 103.90937 1.3932432, 103.9093979 1.3932835, 103.909482 1.393332, 103.9097085 1.3936573)",2,,,,,
2303,5218386775,7193453452,0,"[641081344, 737740624, 476166957]",False,Edgedale Plains,residential,40,106.89099999999999,"LINESTRING (103.9096929 1.3934908, 103.9097782 1.3936055, 103.909936 1.3938179, 103.9101441 1.3940979, 103.9102656 1.394263)",2,,,,,
2304,5218386775,5218386777,0,645260963,False,,service,,13.368,"LINESTRING (103.9096929 1.3934908, 103.9097614 1.3934304, 103.909772 1.3934035)",2,,,,,
2305,5218386777,3785996118,0,"[465243145, 375214706]",False,,service,,246.09399999999997,"LINESTRING (103.909772 1.3934035, 103.9098145 1.3933443, 103.9098209 1.3933046, 103.9098256 1.3932585, 103.9098107 1.3931647, 103.9097653 1.3930808, 103.9097229 1.3930369, 103.9096664 1.3930035, 103.909451 1.3929576, 103.9093855 1.3929337, 103.9093239 1.3928983, 103.9092369 1.3928205, 103.9091542 1.3927066, 103.9090478 1.3925576, 103.9090366 1.3925287, 103.9090374 1.3925002, 103.909048 1.3924695, 103.9095482 1.3918909, 103.9096209 1.391861)",2,,,,,
2306,5218386777,7349770255,0,"[539265250, 465243146, 786106206]",False,,service,,261.269,"LINESTRING (103.909772 1.3934035, 103.9101738 1.3939268, 103.9101953 1.3939476, 103.9102169 1.3939584, 103.9102354 1.3939622, 103.9102577 1.3939622, 103.9103189 1.3939424, 103.9110802 1.393341, 103.911099 1.3932526, 103.9110829 1.3931587, 103.9108499 1.3928651)",2,,,,,
2307,5218386777,5218386775,0,645260963,False,,service,,13.368,"LINESTRING (103.909772 1.3934035, 103.9097614 1.3934304, 103.9096929 1.3934908)",2,,,,,
2308,5218396220,5218398222,0,539265949,False,,service,,9.599,"LINESTRING (103.9097085 1.3936573, 103.9096392 1.3937088)",2,,,,,
2309,5218396220,5218398223,0,641081343,False,Edgedale Plains,residential,40,29.505,"LINESTRING (103.9097085 1.3936573, 103.9098601 1.3938751)",2,,,,,
2310,5218396220,5218386775,0,"[32759619, 35092397, 476166957]",False,Edgedale Plains,residential,40,132.643,"LINESTRING (103.9097085 1.3936573, 103.909482 1.393332, 103.9093979 1.3932835, 103.90937 1.3932432, 103.9093654 1.3931944, 103.9093852 1.3931496, 103.9094244 1.3931202, 103.909473 1.3931137, 103.9095185 1.3931318, 103.9095487 1.3931683, 103.909558 1.3932149, 103.9095672 1.3932695, 103.9096112 1.3933665, 103.9096929 1.3934908)",2,,,,,
2311,5218398222,5218396220,0,539265949,False,,service,,9.599,"LINESTRING (103.9096392 1.3937088, 103.9097085 1.3936573)",2,,,,,
2312,5218398222,5218398225,0,646710222,False,,service,,29.558,"LINESTRING (103.9096392 1.3937088, 103.9097939 1.393925)",2,,,,,
2313,5218398222,5218398225,1,"[775181824, 775181823]",False,,service,,37.589999999999996,"LINESTRING (103.9096392 1.3937088, 103.9096141 1.3937643, 103.9096235 1.3938233, 103.909653 1.3938783, 103.9096892 1.3939084, 103.9097381 1.3939265, 103.9097939 1.393925)",1,,,,,
2314,5218398222,5218670138,0,"[775181825, 780086620, 539265951]",False,,service,,333.349,"LINESTRING (103.9096392 1.3937088, 103.9094867 1.3934955, 103.9094371 1.3934593, 103.90937 1.3934392, 103.9093244 1.393415, 103.90926 1.3933587, 103.9092386 1.3933199, 103.9092265 1.3932716, 103.9092252 1.3932247, 103.9092654 1.3931214, 103.9092654 1.3930785, 103.9092506 1.3930289, 103.9091179 1.3928707, 103.9090723 1.3928452, 103.9089945 1.3928479, 103.9087866 1.392927, 103.9085581 1.3931077, 103.9076775 1.3940237)",2,,,,,
2315,5218398223,5218398225,0,539265950,False,,service,,9.216,"LINESTRING (103.9098601 1.3938751, 103.9097939 1.393925)",2,,,,,
2316,5218398223,368957072,0,641080747,False,Edgedale Plains,residential,40,37.69,"LINESTRING (103.9098601 1.3938751, 103.9100538 1.3941533)",2,,,,,
2317,5218398223,5218396220,0,641081343,False,Edgedale Plains,residential,40,29.505,"LINESTRING (103.9098601 1.3938751, 103.9097085 1.3936573)",2,,,,,
2318,5218398225,5218398223,0,539265950,False,,service,,9.216,"LINESTRING (103.9097939 1.393925, 103.9098601 1.3938751)",2,,,,,
2319,5218398225,5218398222,0,646710222,False,,service,,29.558,"LINESTRING (103.9097939 1.393925, 103.9096392 1.3937088)",2,,,,,
2320,5218398225,5218398222,1,"[775181824, 775181823]",False,,service,,37.59,"LINESTRING (103.9097939 1.393925, 103.9097381 1.3939265, 103.9096892 1.3939084, 103.909653 1.3938783, 103.9096235 1.3938233, 103.9096141 1.3937643, 103.9096392 1.3937088)",1,,,,,
2321,5218398225,7241881524,0,"[780089729, 780089730, 646710219]",False,,service,,346.337,"LINESTRING (103.9097939 1.393925, 103.9098099 1.3939473, 103.9098582 1.3941243, 103.9098568 1.3941779, 103.9098246 1.3942275, 103.9097294 1.3942852, 103.9095457 1.394316, 103.9094719 1.394312, 103.9092426 1.3942128, 103.909201 1.3941793, 103.9090374 1.393954, 103.9089958 1.3939379, 103.908961 1.3939339, 103.9089046 1.39395, 103.9085573 1.3942356, 103.9083052 1.3944487, 103.9076035 1.3950442)",2,,,,,
2322,5218413688,5218413689,0,539267636,False,Tebing Lane,residential,50,16.828,"LINESTRING (103.9151733 1.3928829, 103.9150269 1.3928444)",1,,,,,
2323,5218413688,5218413691,0,539267636,False,Tebing Lane,residential,50,24.452,"LINESTRING (103.9151733 1.3928829, 103.915221 1.3928836, 103.9152719 1.3928729, 103.9153849 1.3928318)",1,,,,,
2324,5218413688,5684325043,0,596800562,False,,service,,97.67000000000002,"LINESTRING (103.9151733 1.3928829, 103.9151099 1.392742, 103.9149839 1.3924926, 103.9148819 1.3923613, 103.9148766 1.3922996, 103.9149624 1.3921387, 103.9149792 1.3921092)",,,,,,
2325,5218413689,5218413688,0,539267636,False,Tebing Lane,residential,50,16.828,"LINESTRING (103.9150269 1.3928444, 103.9151733 1.3928829)",1,,,,,
2326,5218413689,1840905904,0,620514218,False,Punggol East,primary,60,39.303,"LINESTRING (103.9150269 1.3928444, 103.9152363 1.3931292)",4,,,,,
2327,5218413689,3593810028,0,"[620514217, 620514219]",False,Punggol East,primary,60,35.826,"LINESTRING (103.9150269 1.3928444, 103.9149275 1.3927085, 103.9148429 1.39258)",5,,,,,
2328,5218413691,5218413688,0,539267636,False,Tebing Lane,residential,50,24.452,"LINESTRING (103.9153849 1.3928318, 103.9152719 1.3928729, 103.915221 1.3928836, 103.9151733 1.3928829)",1,,,,,
2329,5218413691,1840905904,0,539267637,False,Tebing Lane,residential,50,38.344,"LINESTRING (103.9153849 1.3928318, 103.9152788 1.3929445, 103.9152642 1.3929845, 103.9152534 1.3930261, 103.9152363 1.3931292)",1,,,,,
2330,5218413691,1840905884,0,"[465242464, 665482689]",False,Tebing Lane,residential,50,66.597,"LINESTRING (103.9153849 1.3928318, 103.9157354 1.3925705, 103.9157801 1.3925258, 103.915834 1.3924432)",2,,,,,
2331,5218422733,6113106114,0,476145611,False,Punggol East,primary,60,60.117,"LINESTRING (103.9166348 1.3950568, 103.9163379 1.3946603, 103.9163107 1.394624)",3,,,,,
2332,5218422733,369175567,0,"[630420434, 476145611]",False,Punggol East,primary,60,29.191,"LINESTRING (103.9166348 1.3950568, 103.9166704 1.3951061, 103.9167883 1.3952698)",3,,,,,
2333,5218422733,6192623099,0,597112071,False,,primary_link,50,23.452,"LINESTRING (103.9166348 1.3950568, 103.9167997 1.3951043, 103.9168384 1.3951115)",1,,,,,
2334,5218422734,373096523,0,682831300,False,Punggol East,primary,50,39.96,"LINESTRING (103.917078 1.3956857, 103.9168727 1.3953907)",4,,,,,
2335,5218422734,3057389633,0,"[715626226, 476145610, 535779871]",False,Punggol East,primary,50,82.395,"LINESTRING (103.917078 1.3956857, 103.9171832 1.3958172, 103.9173791 1.3960924, 103.9175141 1.3962846)","['3', '4']",,,,,
2336,5218422734,6192623091,0,597112070,False,,primary_link,50,30.374000000000002,"LINESTRING (103.917078 1.3956857, 103.9170612 1.3955428, 103.9170693 1.3954315, 103.917071 1.3954139)",1,,,,,
2337,5218422737,5218422743,0,539268580,False,,service,,27.646,"LINESTRING (103.918238 1.3946616, 103.9181802 1.3945715, 103.9181633 1.3945569, 103.9181363 1.3945438, 103.9181094 1.3945392, 103.9180824 1.3945575, 103.9180531 1.3945554)",,,,,,
2338,5218422743,5218422737,0,539268580,False,,service,,27.646,"LINESTRING (103.9180531 1.3945554, 103.9180824 1.3945575, 103.9181094 1.3945392, 103.9181363 1.3945438, 103.9181633 1.3945569, 103.9181802 1.3945715, 103.918238 1.3946616)",,,,,,
2339,5218422743,5686387591,0,"[761362869, 761362870]",False,Punggol Central,tertiary,60,130.56900000000002,"LINESTRING (103.9180531 1.3945554, 103.9174636 1.3949756, 103.9170944 1.3952338)","['3', '4']",,,,,
2340,5218487702,5218487707,0,"[646826508, 707345862, 539274375]",False,,service,,82.631,"LINESTRING (103.9124274 1.3942856, 103.9124723 1.3942774, 103.9125085 1.3942797, 103.9125313 1.3942914, 103.9125643 1.3943354, 103.9127442 1.3945453, 103.9129403 1.3947779)",2,,,,,
2341,5218487702,5256699743,0,"[646826508, 707344900]",False,,service,,56.010000000000005,"LINESTRING (103.9124274 1.3942856, 103.9123655 1.3943177, 103.912189 1.3944581, 103.912033 1.3945965)",2,,,,,
2342,5218487702,6192623090,0,"[661469299, 661469300, 661469301, 661469302]",False,,"['steps', 'footway']",,148.166,"LINESTRING (103.9124274 1.3942856, 103.9129206 1.3938748, 103.9128982 1.3938467, 103.9128778 1.3938614, 103.9127386 1.3939795, 103.9125693 1.3937682, 103.9127071 1.393658)",,,yes,,,
2343,5218487707,5256699753,0,"[539274372, 539274373]",False,,service,,172.21,"LINESTRING (103.9129403 1.3947779, 103.9131367 1.395032, 103.9131513 1.3950567, 103.9131544 1.395079, 103.9131536 1.395099, 103.9131313 1.3951237, 103.9127777 1.3953829, 103.9122666 1.3958388)",2,,,,,
2344,5218487707,5218487702,0,"[646826508, 707345862, 539274375]",False,,service,,82.631,"LINESTRING (103.9129403 1.3947779, 103.9127442 1.3945453, 103.9125643 1.3943354, 103.9125313 1.3942914, 103.9125085 1.3942797, 103.9124723 1.3942774, 103.9124274 1.3942856)",2,,,,,
2345,5218487707,5218489121,0,"[539274376, 707601834, 707601835, 707601836, 707601837]",False,,service,,113.274,"LINESTRING (103.9129403 1.3947779, 103.9130339 1.3946981, 103.9132364 1.3945432, 103.9132931 1.3945038, 103.9133442 1.3944696, 103.9133778 1.3944422, 103.9134373 1.3943841, 103.9135092 1.3943167, 103.9137286 1.3941343)",2,,,,,
2346,5218487714,5218489121,0,646726090,False,,service,,26.226,"LINESTRING (103.9139463 1.3940434, 103.9137286 1.3941343)",2,,,,,
2347,5218487715,5218489127,0,539274377,False,,service,,8.484,"LINESTRING (103.9141147 1.3934149, 103.9140384 1.393413)",2,,,,,
2348,5218489121,5218487714,0,646726090,False,,service,,26.226,"LINESTRING (103.9137286 1.3941343, 103.9139463 1.3940434)",2,,,,,
2349,5218489121,5218489127,0,"[539274380, 539274382]",False,,service,,111.85300000000001,"LINESTRING (103.9137286 1.3941343, 103.9135663 1.3939352, 103.9135522 1.3939131, 103.9135455 1.3938809, 103.9135502 1.3938528, 103.9135583 1.3938307, 103.913573 1.3938052, 103.9140384 1.393413)",2,,,,,
2350,5218489121,5218487707,0,"[539274376, 707601834, 707601835, 707601836, 707601837]",False,,service,,113.27399999999999,"LINESTRING (103.9137286 1.3941343, 103.9135092 1.3943167, 103.9134373 1.3943841, 103.9133778 1.3944422, 103.9133442 1.3944696, 103.9132931 1.3945038, 103.9132364 1.3945432, 103.9130339 1.3946981, 103.9129403 1.3947779)",2,,,,,
2351,5218489127,5218487715,0,539274377,False,,service,,8.484,"LINESTRING (103.9140384 1.393413, 103.9141147 1.3934149)",2,,,,,
2352,5218489127,5218489129,0,645270379,False,,service,,36.965,"LINESTRING (103.9140384 1.393413, 103.9138253 1.3931578)",2,,,,,
2353,5218489127,5218489121,0,"[539274380, 539274382]",False,,service,,111.85300000000001,"LINESTRING (103.9140384 1.393413, 103.913573 1.3938052, 103.9135583 1.3938307, 103.9135502 1.3938528, 103.9135455 1.3938809, 103.9135522 1.3939131, 103.9135663 1.3939352, 103.9137286 1.3941343)",2,,,,,
2354,5218489128,4697965979,0,476149340,False,Punggol Field,residential,50,27.229,"LINESTRING (103.9137421 1.3930598, 103.9135578 1.3932211)",2,,,,,
2355,5218489128,5218489129,0,539274381,False,,service,,14.293,"LINESTRING (103.9137421 1.3930598, 103.9138253 1.3931578)",2,,,,,
2356,5218489128,2274871671,0,"[620514212, 620514213]",False,Punggol Field,residential,50,62.807,"LINESTRING (103.9137421 1.3930598, 103.9138962 1.3929069, 103.9141667 1.3926882)","['2', '4']",,,,,
2357,5218489129,5218489128,0,539274381,False,,service,,14.293,"LINESTRING (103.9138253 1.3931578, 103.9137421 1.3930598)",2,,,,,
2358,5218489129,5218489127,0,645270379,False,,service,,36.965,"LINESTRING (103.9138253 1.3931578, 103.9140384 1.393413)",2,,,,,
2359,5218489129,2274872221,0,"[539274378, 707360275, 539274379, 707604715]",False,,service,,204.815,"LINESTRING (103.9138253 1.3931578, 103.9140109 1.3930084, 103.9141049 1.3929452, 103.9141673 1.3929075, 103.9142274 1.392889, 103.9143191 1.3928752, 103.9144423 1.3928736, 103.9145694 1.3928929, 103.9146811 1.3929314, 103.9147188 1.3929506, 103.9147444 1.392982, 103.9151099 1.3935263, 103.9151989 1.3936518)",2,,,,,
2360,5218518289,4602349298,0,383281862,False,Punggol Drive,residential,50,10.094,"LINESTRING (103.9171648 1.3989872, 103.9170903 1.3990391)",2,,,,,
2361,5218518289,4587589283,0,"[652256616, 383281862]",False,Punggol Drive,residential,50,163.78400000000002,"LINESTRING (103.9171648 1.3989872, 103.917492 1.3987593, 103.9175663 1.3987076, 103.917923 1.3984592, 103.9182945 1.3981913, 103.9183691 1.3981387)",2,,,,,
